0.016945,1730,1460
0.037100,1733,1466
0.056918,1738,1468
0.077067,1738,1469
0.097076,1738,1474
0.117129,1740,1478
0.137240,1743,1483
0.157225,1746,1490
0.177202,1749,1496
0.197215,1753,1504
0.217272,1757,1511
0.237226,1762,1520
0.257226,1766,1528
0.277209,1772,1537
0.297230,1777,1547
0.317360,1783,1556
0.337217,1789,1566
0.357285,1796,1577
0.377315,1802,1587
0.397306,1809,1598
0.417331,1816,1609
0.437342,1823,1620
0.457307,1831,1631
0.477304,1838,1642
0.497333,1846,1653
0.517359,1854,1665
0.537337,1862,1676
0.557302,1870,1688
0.577547,1879,1699
0.597623,1888,1711
0.617481,1896,1722
0.637480,1905,1734
0.657452,1915,1745
0.677419,1924,1757
0.697589,1934,1768
0.717603,1944,1779
0.737600,1954,1790
0.757580,1964,1801
0.777582,1975,1813
0.797632,1985,1823
0.817594,1996,1834
0.837601,2007,1845
0.857758,2019,1855
0.877697,2030,1866
0.897738,2042,1876
0.917825,2054,1887
0.952714,2076,1905
0.972721,2088,1915
0.992735,2101,1926
1.017773,2117,1939
1.042716,2133,1952
1.062725,2146,1962
1.082710,2160,1973
1.102757,2173,1984
1.122729,2186,1994
1.142754,2200,2002
1.162498,2213,2003
1.182580,2225,2005
1.202442,2237,2006
1.222683,2247,2006
1.242615,2258,2004
1.262591,2268,2000
1.282577,2276,1999
1.302690,2279,1999
1.322578,2283,1999
1.342612,2288,1999
1.362566,2291,2000
1.382584,2292,2000
1.402611,2293,2000
1.422608,2293,2000
1.442522,2293,2000
1.462586,2292,2000
1.482455,2288,2000
1.502485,2284,2000
1.522442,2281,2000
1.542485,2277,2000
1.562479,2274,2000
1.582460,2270,2000
1.602492,2269,2000
1.622484,2269,2000
1.642458,2269,2000
1.662491,2268,2000
1.682461,2268,2000
1.702413,2268,2000
1.722479,2268,2000
1.742489,2268,2000
1.762463,2269,2000
1.782452,2270,2000
1.802299,2270,2000
1.822461,2270,2000
1.842348,2271,2000
1.862327,2271,2000
1.882359,2271,2000
1.902339,2271,2000
1.922384,2271,2000
1.942357,2270,2000
1.962316,2270,2000
1.982368,2270,2000
2.002335,2270,2000
2.022316,2270,2000
2.042352,2270,2000
2.062365,2270,2000
2.082340,2270,2000
2.102387,2270,2000
2.122286,2270,2000
2.142316,2270,2000
2.162350,2270,2000
2.182367,2270,2000
2.202319,2270,2000
2.222327,2270,2000
2.242346,2270,2000
2.262351,2270,2000
2.282335,2270,2000
2.302336,2270,2000
2.322365,2270,2000
2.342387,2270,2000
2.362349,2270,2000
2.382362,2270,2000
2.402416,2270,2000
2.422308,2270,2000
2.442367,2270,2000
2.462351,2270,2000
2.482193,2270,2000
2.502191,2270,2000
2.522194,2270,2000
2.542309,2270,2000
2.562369,2270,2000
2.582433,2270,2000
2.602363,2270,2000
2.622335,2270,2000
2.642351,2270,2000
2.662344,2270,2000
2.682340,2270,2000
2.702208,2270,2000
2.722330,2270,2000
2.742249,2270,2000
2.762232,2270,2000
2.782229,2270,2000
2.802205,2270,2000
2.822213,2270,2000
2.842209,2270,2000
2.862229,2270,2000
2.882243,2270,2000
2.902208,2270,2000
2.922216,2270,2000
2.942226,2270,2000
2.962209,2270,2000
2.982195,2270,2000
3.002238,2270,2000
3.022293,2270,2000
3.042061,2270,2000
3.062109,2270,2000
3.082108,2270,2000
3.102087,2270,2000
3.122085,2270,2000
3.142077,2270,2000
3.162086,2270,2000
3.182103,2270,2000
3.202105,2270,2000
3.222082,2270,2000
3.242034,2270,2000
3.262115,2270,2000
